"id";"price";"rent";"area";"price_per_sq_m";"no_rooms";"building_type";"no_floor";"building_floors_num";"windows_type";"construction_status";"building_ownership";"lat";"long";"district";"built_year";"url";"rent_per_sq_m";"lift";"balcony";"garage";"basement";"separate_kitchen";"usable_room";"air_conditioning";"terrace";"garden";"two_storey";"is_primary";"date_scraped"
-3429121942973917867;670000.0;1000.0;46.0;14565.0;2;"Block";5;10;"Plastic";"Ready To Use";"Full Ownership";52.2296785;20.9013954;"Bemowo";1980;"https://www.otodom.pl/pl/oferta/jasne-2-pokoje-z-mozliwoscia-3-bemowo-ul-karabeli-ID4zxiV";21.73913043478261;1;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
-4800629755414385626;1143600.0;820.0;78.87;14500.0;4;"Block";3;3;"Plastic";"Ready To Use";"Limited Ownership";52.2554914;20.91316425723;"Bemowo";;"https://www.otodom.pl/pl/oferta/sloneczne-4-pokoje-bemowo-ul-apeninska-ID4weSY";10.396855585140104;0;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
967947210083338537;1799000.0;1700.0;73.38;24516.0;3;"Block";1;3;"Wooden";"Ready To Use";"Full Ownership";52.2560479;20.941931;"Bemowo";2018;"https://www.otodom.pl/pl/oferta/osiedle-awangarda-fort-bema-balkon-35m2-ID4xK5J";23.16707549741074;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
8379290189528888003;1050000.0;850.0;53.5;19626.0;3;"Apartment";3;8;"Unknown";"Ready To Use";"Full Ownership";52.2260443;20.8905934;"Bemowo";2024;"https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-po-remoncie-bemowo-metro-ID4zxox";15.88785046728972;1;1;1;0;0;0;1;0;0;0;0;"2026-01-01"
-4122425497514969557;829900.0;1043.0;51.0;16273.0;3;"Block";2;2;"Plastic";"Ready To Use";"Full Ownership";52.2578924;20.9001911;"Bemowo";1939;"https://www.otodom.pl/pl/oferta/mieszkanie-przy-lesie-3-pokoje-najladniejsza-czescbemowa-ID4zdeX";20.45098039215686;0;0;1;1;1;0;0;0;0;0;0;"2026-01-01"
5662047366477884805;740000.0;950.0;51.48;14375.0;3;"Block";2;10;"Plastic";"To Completion";"Full Ownership";52.2241931;20.9175459;"Bemowo";1975;"https://www.otodom.pl/pl/oferta/3-pokoje-51-48-m-bemowo-swietny-rozklad-ID4zvYh";18.453768453768454;1;0;1;0;0;0;0;0;0;0;0;"2026-01-01"
5033939856004216675;835000.0;;45.55;18332.0;2;"Apartment";2;4;"Unknown";"Ready To Use";"Full Ownership";52.232043;20.8846794;"Bemowo";2020;"https://www.otodom.pl/pl/oferta/mieszkanie-dla-ciebie-ID4zmKr";;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-7601288426878171781;670000.0;;60.0;11167.0;3;"Block";5;9;"Plastic";"Unknown";"Full Ownership";52.2535716;20.9271507;"Bemowo";;"https://www.otodom.pl/pl/oferta/rozkladowe-o-dobrym-ukladzie-pomieszczen-gladzie-w-pokojach-balkon-ID4zvZW";;1;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
-571206684534075189;1249000.0;1070.0;100.6;12416.0;4;"Block";3;4;"Wooden";"Ready To Use";"Limited Ownership";52.232305685221;20.913792952758;"Bemowo";2000;"https://www.otodom.pl/pl/oferta/przestronne-i-wyjatkowe-100-60mkw-na-bemowie-ID4zmcH";10.636182902584494;0;1;1;1;1;0;0;0;0;1;0;"2026-01-01"
6178749048525345507;839750.0;860.0;56.5;14863.0;2;"Unknown";4;5;"Plastic";"Unknown";"Full Ownership";52.262186;20.933201;"Bemowo";2007;"https://www.otodom.pl/pl/oferta/kameralne-2-pokoje-z-kuchnia-i-balkonem-fort-bema-ID4ybzj";15.221238938053098;1;1;0;0;1;0;0;0;0;0;0;"2026-01-01"
3917295660673347609;1020000.0;1182.0;77.9;13094.0;3;"Block";3;5;"Plastic";"Ready To Use";"Full Ownership";52.2432428;20.9194158;"Bemowo";1997;"https://www.otodom.pl/pl/oferta/650-m-do-metra-bemowo-15-minut-do-centrum-1997-parking-wola-park-ID4zefu";15.173299101412066;0;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
-5338048030568456271;2799000.0;2000.0;118.0;23720.0;4;"Block";5;6;"Unknown";"To Completion";"Full Ownership";52.2419112;20.9053732;"Bemowo";2019;"https://www.otodom.pl/pl/oferta/osiedle-premium-ul-pelczynskiego-ID4zucf";16.949152542372882;1;1;1;0;0;1;1;1;0;0;0;"2026-01-01"
-4822261298386714385;699000.0;1100.0;48.5;14412.0;2;"Block";0;3;"Plastic";"Ready To Use";"Full Ownership";52.2478857;20.9211609;"Bemowo";2006;"https://www.otodom.pl/pl/oferta/dwa-pokoje-48-50-m2-bemowo-ul-wroclawska-10f-ID4zvQ2";22.68041237113402;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-4324224682894335206;445000.0;;30.0;14833.0;1;"Block";0;9;"Plastic";"Unknown";"Full Ownership";52.255932;20.9145285;"Bemowo";;"https://www.otodom.pl/pl/oferta/kawalerka-mozliwe-2-pokoje-agd-tv-balkon-klimatyzacja-ID4zvZN";;0;1;0;1;0;0;1;0;0;0;0;"2026-01-01"
6511231714306553971;879000.0;900.0;63.0;13952.0;3;"Block";6;9;"Plastic";"Ready To Use";"Limited Ownership";52.2511397;20.9267447;"Bemowo";1986;"https://www.otodom.pl/pl/oferta/3-pokoje-gotowe-do-wprowadzenia-63-m2-bemowo-ID4zvQ1";14.285714285714286;1;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
3722242269376800107;1125000.0;900.0;56.5;19912.0;2;"Block";1;5;"Plastic";"Ready To Use";"Full Ownership";52.2597343;20.9311088;"Bemowo";2007;"https://www.otodom.pl/pl/oferta/nowo-wyremontowane-mieszkanie-z-klimatyzacja-56-5m-ID4zwMY";15.929203539823009;1;1;1;0;0;0;1;1;0;0;0;"2026-01-01"
8269899212605246016;1180000.0;;62.5;18880.0;3;"Block";0;5;"Unknown";"Ready To Use";"Full Ownership";52.2313153;20.8917999;"Bemowo";2014;"https://www.otodom.pl/pl/oferta/3-pok-ze-slonecznym-ogrodkiem-metro-bez-prowizji-ID4yZJa";;1;0;1;0;0;0;0;0;1;0;0;"2026-01-01"
4581720094200052409;750000.0;836.0;51.25;14634.0;2;"Tenement";1;3;"Plastic";"Ready To Use";"Full Ownership";52.254281435687;20.896276916919;"Bemowo";1951;"https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-stare-bemowo-ID4zvVd";16.31219512195122;0;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
4796337139058675101;1073995.0;;63.55;16900.0;3;"Unknown";0;7;"Unknown";"To Completion";"Full Ownership";52.2546862;20.9160731;"Bemowo";2027;"https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-ogrodek-ID4yh9L";;1;0;1;0;0;0;0;1;1;0;1;"2026-01-01"
8576325275643576004;730000.0;;45.7;15974.0;3;"Block";3;12;"Unknown";"Unknown";"Limited Ownership";52.2307208;20.9128407;"Bemowo";1985;"https://www.otodom.pl/pl/oferta/2-3-pok-po-generalnym-hala-wola-park-metro-ID4zhRD";;1;1;0;1;0;1;0;0;0;0;0;"2026-01-01"
-8689449925618391419;745000.0;;37.88;19667.0;2;"Block";3;6;"Plastic";"To Completion";"Full Ownership";52.229782505648;20.890000902686;"Bemowo";2026;"https://www.otodom.pl/pl/oferta/200m-od-metra-bezposrednio-extra-harmonogram-bez-prowizji-bezpcc-cesja-ID49kjY";;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-3341559876690171890;698000.0;859.0;59.45;11741.0;2;"Block";5;10;"Plastic";"Ready To Use";"Limited Ownership";52.2451174;20.9133266;"Bemowo";1987;"https://www.otodom.pl/pl/oferta/sprzedaz-59m2-bemowo-2-pok-z-balkonem-blisko-metra-ID4y8vb";14.449116904962152;1;1;1;1;1;0;0;1;0;0;0;"2026-01-01"
4205297530164697361;718000.0;677.0;38.62;18591.0;2;"Block";4;4;"Unknown";"Ready To Use";"Full Ownership";52.2304902;20.8912244;"Bemowo";2015;"https://www.otodom.pl/pl/oferta/do-wejscia-300-do-nowej-stacji-metra-ID4zmUl";17.529777317452098;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
8506032685515885010;1049000.0;;70.0;14986.0;3;"Block";5;5;"Plastic";"To Completion";"Unknown";52.245949629187;20.922309325348;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-przy-metrze-bemowo-ID4wgGp";;1;1;1;0;0;0;0;0;0;0;1;"2026-01-01"
-9094015282717586176;647366.0;;37.42;17300.0;2;"Unknown";0;3;"Unknown";"To Completion";"Full Ownership";52.227203475834;20.886499906684;"Bemowo";2024;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-ogrodek-bezposrednio-ID4yMxf";;1;0;1;0;0;0;0;0;1;0;1;"2026-01-01"
-2660546193706080771;799000.0;597.0;40.31;19821.0;2;"Block";5;5;"Plastic";"To Completion";"Full Ownership";52.224963;20.8965493;"Bemowo";2023;"https://www.otodom.pl/pl/oferta/nowe-sloneczne-2-pokoje-na-bemowie-metro-zachod-ID4zfdr";14.81022078888613;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
8464306234332082198;869000.0;780.0;70.83;12269.0;3;"Block";0;3;"Unknown";"Ready To Use";"Unknown";52.254948846073;20.897079880324;"Bemowo";1952;"https://www.otodom.pl/pl/oferta/70-83m2-rozkladowe-2-stronne-3p-ul-kaliskiego-25-i-bez-prowizji-ID4ydyk";11.012282930961458;0;1;0;1;0;1;0;0;0;0;0;"2026-01-01"
-6615182642463865922;599999.0;550.0;30.2;19868.0;1;"Block";3;3;"Unknown";"Ready To Use";"Full Ownership";52.2415584;20.8962629;"Bemowo";1999;"https://www.otodom.pl/hpr/pl/oferta/kawalerka-metro-lazurowa-ID4yRFC";18.211920529801326;0;1;1;0;1;0;0;0;0;0;0;"2026-01-01"
4032539131731866347;899900.0;946.0;74.0;12161.0;3;"Block";3;10;"Unknown";"To Renovation";"Full Ownership";52.2437654;20.9155057;"Bemowo";1992;"https://www.otodom.pl/pl/oferta/3-pokoje-z-mozliwoscia-przearanzowania-na-4-ID4yZa0";12.783783783783784;1;0;0;1;1;0;0;0;0;0;0;"2026-01-01"
8747960145741998643;1099000.0;650.0;59.73;18399.0;3;"Apartment";0;5;"Plastic";"Ready To Use";"Full Ownership";52.24566996698;20.919390565012;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/nowe-3-pokojowe-mieszkanie-60-m-na-bemowie-do-wprowadzenia-ID4zwgK";10.88230369998326;1;0;1;1;0;1;0;1;1;0;0;"2026-01-01"
-6002125730579353178;687522.0;;37.88;18150.0;2;"Unknown";0;6;"Unknown";"To Completion";"Full Ownership";52.230762667245;20.890401079862;"Bemowo";2026;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-ogrodek-bezposrednio-ID4ww7T";;1;0;1;0;0;0;0;0;1;0;1;"2026-01-01"
3292507347462172360;795000.0;900.0;67.86;11715.0;3;"Ribbon";2;3;"Plastic";"Ready To Use";"Full Ownership";52.2550147;20.9149887;"Bemowo";1986;"https://www.otodom.pl/pl/oferta/loggia-i-3-pokoje-z-opcja-4-i-spacer-3d-ID4zvIh";13.26259946949602;0;0;0;1;0;1;0;0;0;0;0;"2026-01-01"
-7473057040408715505;999000.0;1096.0;52.8;18920.0;3;"Unknown";0;4;"Plastic";"Ready To Use";"Full Ownership";52.2562187;20.9311548;"Bemowo";2005;"https://www.otodom.pl/pl/oferta/mieszkanie-przy-forcie-bema-z-tarasem-ID4zeWE";20.757575757575758;0;0;1;0;0;0;0;1;0;0;0;"2026-01-01"
5431841136208364909;1209000.0;1100.0;62.0;19500.0;3;"Block";2;2;"Plastic";"Ready To Use";"Full Ownership";52.240706494337;20.911798674689;"Bemowo";2007;"https://www.otodom.pl/pl/oferta/komfortowe-3-pokoje-tuz-przy-metrze-bemowo-ID4ztJP";17.741935483870968;0;1;1;1;1;1;0;0;0;0;0;"2026-01-01"
-109013378287952005;720000.0;950.0;52.0;13846.0;3;"Block";2;11;"Plastic";"Ready To Use";"Limited Ownership";52.2365796;20.9083825;"Bemowo";;"https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-250-m-do-metra-bemowo-ID4zk4J";18.26923076923077;1;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
1048906243186363666;799900.0;740.0;48.04;16651.0;2;"Block";9;14;"Wooden";"To Completion";"Full Ownership";52.240276;20.9097521;"Bemowo";2008;"https://www.otodom.pl/pl/oferta/metro-3-min-dwustronne-loggia-miejsce-post-ID4zmvt";15.40383014154871;1;0;1;0;1;0;0;0;0;0;0;"2026-01-01"
6302375905484382813;982098.0;;55.96;17550.0;3;"Unknown";1;7;"Unknown";"To Completion";"Full Ownership";52.2546862;20.9160731;"Bemowo";2027;"https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4yh9G";;1;1;1;0;0;0;0;0;0;0;1;"2026-01-01"
-4800512360621153729;599999.0;550.0;30.2;19868.0;1;"Block";3;3;"Unknown";"Ready To Use";"Full Ownership";52.2415584;20.8962629;"Bemowo";1999;"https://www.otodom.pl/pl/oferta/kawalerka-metro-lazurowa-ID4yRFC";18.211920529801326;0;1;1;0;1;0;0;0;0;0;0;"2026-01-01"
8123991662831466104;1449000.0;;88.0;16466.0;4;"Block";2;5;"Plastic";"To Completion";"Full Ownership";52.227951;20.8806267;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/nowe-88m2-4-pokoje-2-balkony-metro-chrzanow-teraz-oddane-do-uzytku-ID4zwBe";;1;1;1;0;0;1;0;0;0;0;1;"2026-01-01"
4698833763383783324;675000.0;970.0;50.2;13446.0;2;"Block";2;3;"Plastic";"Ready To Use";"Full Ownership";52.237214457042;20.909558648653;"Bemowo";1980;"https://www.otodom.pl/pl/oferta/sprzedaz-bezposrednia-mieszkanie-2-pokojowe-50-2-m2-przy-m2-bemowo-ID4zvnr";19.322709163346612;0;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
-3493950242681406458;549000.0;663.0;30.0;18300.0;2;"Block";2;10;"Plastic";"Ready To Use";"Full Ownership";52.2247244;20.9138537;"Bemowo";1975;"https://www.otodom.pl/pl/oferta/rezerwacja-bemowo-2-pokoje-gotowe-do-zamieszkania-ID4znnM";22.1;1;0;0;1;0;0;0;0;0;0;0;"2026-01-01"
8604198205387393244;999999.0;1000.0;71.0;14084.0;3;"Block";4;4;"Plastic";"Ready To Use";"Unknown";52.227654562612;20.878369477193;"Bemowo";2011;"https://www.otodom.pl/pl/oferta/3-pokoje-metro-bemowo-ID4zwww";14.084507042253522;1;1;1;1;0;1;1;1;0;0;0;"2026-01-01"
-3290486104625991001;1046149.0;;64.98;16100.0;3;"Apartment";1;5;"Unknown";"To Completion";"Unknown";52.2326597;20.8968437;"Bemowo";;"https://www.otodom.pl/pl/oferta/piekny-dwustronny-uklad-z-dwoma-balkonami-4-minuty-spacerem-do-metra-ID4zv4W";;1;1;1;0;0;0;0;1;0;0;1;"2026-01-01"
-2174836287581226345;1399000.0;;66.17;21143.0;3;"Block";1;3;"Plastic";"Unknown";"Full Ownership";52.2361176;20.8933512;"Bemowo";2020;"https://www.otodom.pl/pl/oferta/przytulne-sloneczne-3-pokoje-na-zielonym-osiedlu-ul-coopera-ID4zl9d";;1;1;1;1;0;0;1;0;0;0;0;"2026-01-01"
6194491851788791607;630000.0;630.0;36.0;17500.0;2;"Block";0;5;"Unknown";"To Completion";"Full Ownership";52.2258028;20.8906328;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/super-mieszkanie-z-ogrodkiem-150m-od-stacji-metra-ID4zwkc";17.5;1;0;1;0;0;0;0;0;1;0;0;"2026-01-01"
-4660097950962386314;649000.0;;38.0;17079.0;2;"Block";4;5;"Plastic";"To Completion";"Unknown";52.2455029364;20.923317835938;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/bezposrednio-ul-marynin-ID4qhRu";;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-5041087083026454341;799972.0;;46.51;17200.0;2;"Block";0;3;"Plastic";"To Completion";"Full Ownership";52.235746821295;20.892450317823;"Bemowo";2028;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-ogrodek-ID4z7AK";;1;0;1;0;0;0;0;1;1;0;1;"2026-01-01"
-3525859294580871780;830000.0;;58.0;14310.0;3;"Unknown";6;8;"Plastic";"Ready To Use";"Unknown";52.2365796;20.9083825;"Bemowo";1979;"https://www.otodom.pl/pl/oferta/3-pokoje-metro-bemowo-ID4zwv0";;1;1;1;0;1;0;1;0;0;0;0;"2026-01-01"
4053133076735327122;1555000.0;1100.0;94.0;16543.0;4;"Block";2;4;"Plastic";"Unknown";"Full Ownership";52.2235986;20.8959783;"Bemowo";2022;"https://www.otodom.pl/pl/oferta/4-pokoje-94m-kw-2-miejsca-postojowe-ID4zwWL";11.702127659574469;1;1;1;0;0;1;0;0;0;0;0;"2026-01-01"
-1658688089827664194;739000.0;600.0;53.0;13943.0;2;"Block";5;8;"Unknown";"Ready To Use";"Full Ownership";52.2380754;20.9070945;"Bemowo";1978;"https://www.otodom.pl/pl/oferta/metro-bemowo-5-dwustronne-jasne-i-komfortowe-ID4zsOM";11.320754716981131;1;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
430625537371524374;439000.0;428.0;26.15;16788.0;2;"Block";;11;"Plastic";"To Renovation";"Limited Ownership";52.236899;20.899138;"Bemowo";1981;"https://www.otodom.pl/pl/oferta/kawalerka-26-15-m-bemowo-ID4zrGM";16.367112810707457;1;0;0;0;0;0;0;0;0;0;0;"2026-01-01"
-8963492922808332720;1149000.0;860.0;60.49;18995.0;3;"Block";4;6;"Plastic";"Ready To Use";"Full Ownership";52.2411858;20.9115654;"Bemowo";2007;"https://www.otodom.pl/pl/oferta/3-pokoje-loggia-komorka-garaz-przy-metrze-ID4ziAu";14.217225987766572;1;0;1;0;0;0;0;0;0;0;0;"2026-01-01"
5871592778840052644;765000.0;;43.31;17663.0;2;"Block";3;4;"Unknown";"Ready To Use";"Full Ownership";52.218575561689;20.900222919063;"Bemowo";2019;"https://www.otodom.pl/pl/oferta/mieszkanie-w-kameralnej-cichej-lokalizacji-bez-posrednikow-ID4zgZw";;1;1;1;1;0;1;0;0;0;0;0;"2026-01-01"
394427502391756815;785000.0;520.0;41.51;18911.0;2;"Apartment";3;6;"Plastic";"To Renovation";"Full Ownership";52.227124515011;20.893221640597;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pok-o-pow-41-51-ul-czluchowska-tuz-przy-metrze-ID4zu5U";12.527101903155867;1;1;1;0;0;0;0;0;0;0;1;"2026-01-01"
9008890191149963001;964000.0;900.0;53.85;17902.0;3;"Block";4;4;"Plastic";"To Completion";"Full Ownership";52.2288149;20.8853245;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/rozkladowe-dwustronne-z-duzym-balkonem-ID4yssP";16.71309192200557;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
-7213783014700065652;930000.0;;55.19;16851.0;2;"Apartment";3;3;"Wooden";"Unknown";"Full Ownership";52.2313858;20.9085333;"Bemowo";2006;"https://www.otodom.pl/pl/oferta/2-pok-garaz-komorka-55m2-przy-parku-krysztalowa-40-ID4zvgp";;1;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
1695324581530558700;539000.0;600.0;37.2;14489.0;1;"Unknown";3;8;"Plastic";"Ready To Use";"Full Ownership";52.2567078;20.9281015;"Bemowo";2005;"https://www.otodom.pl/pl/oferta/ladna-kawalerka-ul-widawska-ID4zvaW";16.129032258064516;0;0;0;0;0;0;0;0;0;0;0;"2026-01-01"
-4478328400449333027;772210.0;;49.82;15500.0;2;"Block";1;4;"Plastic";"Unknown";"Full Ownership";52.2181472;20.8989605;"Bemowo";;"https://www.otodom.pl/pl/oferta/okazaj-bemowo-funkcjonalne-2-pok-z-loggia-20-ID4z7ZR";;1;0;1;0;0;0;0;0;0;0;1;"2026-01-01"
-1690438605190494890;859000.0;700.0;71.7;11980.0;3;"Block";7;12;"Plastic";"Ready To Use";"Limited Ownership";52.229449544096;20.903386581558;"Bemowo";1979;"https://www.otodom.pl/pl/oferta/3-pokoje-71-70-m-loggia-metro-bemowo-zielone-osiedle-ID4yJI8";9.762900976290098;1;1;0;1;1;1;0;0;0;0;0;"2026-01-01"
7379662126353034637;1449000.0;;88.0;16466.0;4;"Block";2;5;"Plastic";"To Completion";"Full Ownership";52.228161292075;20.883802435474;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/nowe-88m2-4-pokoje-2-balkony-metro-chrzanow-teraz-oddane-do-uzytku-ID4zndP";;1;1;1;0;0;1;0;0;0;0;0;"2026-01-01"
-8170068586325757251;890000.0;1060.0;56.0;15893.0;2;"Block";3;3;"Unknown";"Ready To Use";"Full Ownership";52.2482058;20.921073;"Bemowo";2005;"https://www.otodom.pl/pl/oferta/2-pokoje-widok-taras-20m2-parking-bemowo-ID4zoEu";18.928571428571427;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
8723005698960387542;970000.0;871.0;50.16;19338.0;2;"Block";4;5;"Wooden";"Ready To Use";"Full Ownership";52.25321995617;20.935528889732;"Bemowo";2008;"https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-osiedlu-lesnym-ID4pOVH";17.364433811802233;1;1;1;0;0;0;0;0;0;0;0;"2026-01-01"
2247144270072259741;2499000.0;1600.0;149.4;16727.0;5;"Block";2;6;"Unknown";"Ready To Use";"Full Ownership";52.24346785;20.923620175201;"Bemowo";2010;"https://www.otodom.pl/pl/oferta/unikalne-5-pokojowe-mieszkanie-przy-metrze-ID4yCR5";10.7095046854083;1;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
-5605652513489177568;1540000.0;990.0;95.0;16211.0;3;"Unknown";2;4;"Unknown";"Ready To Use";"Full Ownership";52.25563;20.93185;"Bemowo";2009;"https://www.otodom.pl/pl/oferta/osiedle-przy-fortach-bema-lux-z-duzym-balkonem-ID4ywHd";10.421052631578947;0;1;1;0;1;1;0;0;0;0;0;"2026-01-01"
-1400473984081352028;997000.0;950.0;71.5;13944.0;3;"Block";5;8;"Plastic";"Ready To Use";"Limited Ownership";52.257863180456;20.926773601328;"Bemowo";2000;"https://www.otodom.pl/pl/oferta/warszawa-bemowo-przestronne-3-pokojowe-mieszkanie-z-balkonem-ID4zmdQ";13.286713286713287;1;1;1;1;1;0;1;0;0;0;0;"2026-01-01"
5405418973479556609;1340000.0;1300.0;77.23;17351.0;4;"Block";0;4;"Unknown";"To Completion";"Full Ownership";52.24091;20.91133;"Bemowo";2025;"https://www.otodom.pl/pl/oferta/przestronne-jasne-77-m-4-pokoje-na-parterze-z-2-ogrodkami-ID4zaZz";16.83283698044801;1;0;1;0;0;0;0;0;1;0;0;"2026-01-01"
6176321042273655555;740000.0;;51.48;14375.0;3;"Block";2;10;"Plastic";"To Renovation";"Limited Ownership";52.224374664041;20.917641475073;"Bemowo";1975;"https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-z-balkonem-ID4zuQ5";;1;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
-4834282519783762326;910000.0;820.0;52.0;17500.0;2;"Block";4;4;"Unknown";"Ready To Use";"Full Ownership";52.251147;20.885477;"Bemowo";2010;"https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-sprzedaz-bemowo-ul-kocjana-ID4zuKC";15.76923076923077;1;1;1;0;1;0;0;0;0;0;1;"2026-01-01"
6336511709403981800;895000.0;1200.0;64.7;13833.0;3;"Block";8;8;"Plastic";"Ready To Use";"Full Ownership";52.2541538;20.9125767;"Bemowo";1982;"https://www.otodom.pl/pl/oferta/3-pokoje-64-7-m-loggia-garaz-panorama-ID4z82u";18.54714064914992;1;1;1;1;0;0;0;0;0;0;0;"2026-01-01"
-1226891820981978399;983000.0;800.0;51.74;18999.0;2;"Apartment";1;8;"Plastic";"Ready To Use";"Full Ownership";52.221288;20.89979;"Bemowo";2015;"https://www.otodom.pl/pl/oferta/nowe-budownictwoduzy-balkon8m2windapelna-wlasnosc-ID4zrL8";15.461925009663702;1;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
3665887510882515792;900000.0;;45.0;20000.0;3;"Block";0;4;"Plastic";"Ready To Use";"Unknown";52.230383046511;20.891149664874;"Bemowo";2014;"https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-ogrodkiem-obok-metra-ID4znjm";;0;0;0;0;0;0;0;0;1;0;0;"2026-01-01"
-4821746512899276368;940000.0;;70.0;13429.0;3;"Block";0;8;"Unknown";"Ready To Use";"Full Ownership";52.25758;20.91713;"Bemowo";1986;"https://www.otodom.pl/pl/oferta/3-pokoje-funkcjonalne-spokojna-okolica-ID4v5dZ";;1;1;0;0;0;0;0;0;0;0;0;"2026-01-01"
-8476389588690252922;2100000.0;1270.0;73.41;28606.0;3;"Apartment";2;3;"Aluminium";"Ready To Use";"Full Ownership";52.2361176;20.8933512;"Bemowo";2022;"https://www.otodom.pl/pl/oferta/jasne-i-przestronne-mieszkanie-73-41-m-ID4xVZa";17.30009535485629;1;1;1;0;0;0;1;1;0;0;0;"2026-01-01"
2915299975783602870;669000.0;1000.0;61.62;10857.0;3;"Block";10;10;"Plastic";"Ready To Use";"Limited Ownership";52.2287382;20.9045497;"Bemowo";1978;"https://www.otodom.pl/pl/oferta/ustawne-mieszkanie-z-zamknieta-kuchnia-z-oknem-ID4y9Lc";16.22849724115547;1;1;1;1;1;0;0;0;0;0;0;"2026-01-01"
-5986020982615579393;670000.0;1000.0;46.0;14565.0;2;"Block";5;10;"Plastic";"Ready To Use";"Full Ownership";52.2296785;20.9013954;"Bemowo";1980;"https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-parku-gorczewska-ID4zpxm";21.73913043478261;1;1;0;1;1;0;0;0;0;0;0;"2026-01-01"
-6504138287752603837;1000000.0;;57.11;17510.0;3;"Apartment";6;8;"Plastic";"Ready To Use";"Full Ownership";52.272587611626;20.914519621726;"Bemowo";2016;"https://www.otodom.pl/pl/oferta/bielany-3-pokoje-z-widokiem-przestronne-dwustronne-garaz-x2-komorka-ID4zimq";;1;1;1;1;1;0;0;0;0;0;0;"2026-01-01"
-4580021011474169738;1179455.36;;75.85;15550.0;4;"Apartment";0;5;"Wooden";"To Completion";"Full Ownership";52.227951;20.8806267;"Bemowo";;"https://www.otodom.pl/pl/oferta/4-pok-z-dwoch-stron-ogrod-26-82m-i-27-57m-0-prow-hot-rozklad-ID4zjaq";;1;0;1;0;0;0;0;1;1;0;1;"2026-01-01"
-8403925773001798311;2026592.57;900.0;107.8;18800.0;4;"Apartment";1;4;"Wooden";"To Completion";"Full Ownership";52.227951;20.8806267;"Bemowo";;"https://www.otodom.pl/pl/oferta/4-pokoje-z-ogromnym-tarasem-109-73m2-ostatni-taki-rzut-0-prowizji-ID4zj7G";8.348794063079778;1;1;1;0;0;0;0;1;0;0;1;"2026-01-01"
-609194890315802744;700000.0;650.0;47.5;14737.0;2;"Block";4;7;"Wooden";"Ready To Use";"Limited Ownership";52.2290733;20.9103037;"Bemowo";1998;"https://www.otodom.pl/pl/oferta/mieszkanie-w-doskonalej-lokalizacji-ID4zm1m";13.68421052631579;1;1;1;1;1;0;0;0;0;0;0;"2026-01-01"
